Feature ID	Taxon	Confidence
003d63c5cf585ff3327e14a25d1e862c	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__	0.9956011265165672
e31c4a1d16a82e37333af70033e8ed46	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999519823473836
88081c0b04db2d90d64f94ee2cab90e8	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae; g__; s__	0.9999870845233849
899210f802a3640095e54b380e8a6457	k__Bacteria	0.9422975060593448
b4560882e8076d69a31440f876219b8e	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Iodobacter; s__fluviatilis	0.9999645215463366
5a7fb51f8b217e13c2aed77f86cbaeac	k__Bacteria	0.9451024259058717
8276a9b137b646930ab1a36e8d9e168d	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999992101324857
da02e947c42b9e134d16ee3650e1d828	k__Bacteria	0.9430324768881979
ccd389c81ce587921a746990fb5573f6	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999818385
f9c00300ada5fdbab546d609284b289f	k__Bacteria	0.9438748242035097
19ff7be1c818832a688f0913e0972cda	k__Bacteria	0.957345803405931
1fc98fd22e675f0596ecab4b1267fb6c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.9973318637669819
42699e302efc0a75bd985523e58b0e28	k__Bacteria	0.9495991823035393
3bc34b59fea1adabeb462c0522d12ad3	k__Bacteria	0.9211769626188215
f8cc889b605a3ff157c3304040dc4ff6	k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__	0.9999999998667306
c320f81d658fbbd3e7d546ac6cb6abec	k__Bacteria	0.9547437739017419
9865d2fb00b27c4b16e8cfb7b652d582	k__Bacteria	0.942738331254414
61673e8b627c34059e0a7e576008928f	k__Bacteria; p__Actinobacteria; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter; s__	0.9999999999955662
0672ab378a8b6acdb0d279060d72dd7b	k__Bacteria	0.9523860475683991
db908d807d3a6c3cdac77f27ad2fc84c	k__Bacteria	0.9492937788875035
1b1c76116a51bb743c6a35288f36f1fd	k__Bacteria	0.9566389849700784
65796d4bfca87ee2990e16c1ca918e59	k__Bacteria	0.9551458432560083
90ae8a9bba4a86638039bbf0930429ef	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Aeromonadales; f__Aeromonadaceae; g__Aeromonas	0.9094764977065796
00a34d26c3e7f00529b9d796f3373f2b	k__Bacteria	0.9392339281832456
f4f319d1c2d23707a59be2c651fb9616	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter	0.8264711115809789
168529568d99a009f643afe8d41fa666	k__Bacteria	0.940662448285859
2c21b995aa606c92c1e743603618be41	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__DA101; s__	0.9999997601055245
7896d1cbf9fe85ee15de32ba38347a80	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__; g__; s__	0.9999999999929372
1e367e2e65370232c644831cac1bdcf4	k__Bacteria	0.9133504496898825
97771ff151a7394032b469c2b3f42f81	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Phyllobacterium; s__	0.9970275425728289
95073a87ad3a8be3034f6b579f32a41d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9999915562548487
180f1ba5d695488d36bdee15763866c9	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Lactococcus; s__	0.9999982377451071
fda9dd615b46b00be833d434e1badf81	k__Bacteria	0.84413566409932
3443d5b14157f859d8fb1226daf8b5e0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__; s__	0.9098795136736514
