"ID","SampleID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"67","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Group",1.93704600484261
"68","FC.161A1in2_concatenated","FC_161","Sample 9.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store1",67058362,64579770,824877,77764,23388,34143,34143,588672.413793105,8,0.0332675866765589,10,0.724126006313967,"Gene",12.0754716981132
"69","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Class",1
"70","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Mechanism",1.88235294117647
"71","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Group",2.87511230907457
"72","FC.161A_concatenated","FC_161","Sample 9.1","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store1",43515676,41896445,728548,296734,35273,51868,51868,700918.91891892,9,0.0410313099708002,15,0.711519483751716,"Gene",10.9215017064846
"73","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Class",1.6137165910237
"74","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Mechanism",1.45785876993166
"75","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Group",2.1680216802168
"76","FC.162A1in2_concatenated","FC_162","Sample 10.2","Fort Collins","CONV","Half","Chub","Chub(N=8)",93,"Store1",50459468,48697965,126973,946,810,1619,1619,29436.3636363637,10,0.532803139185042,17,0.791354224684378,"Gene",10.7023411371237
"77","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Class",1.44404332129964
"78","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Mechanism",1.89461219656602
"79","FC.162A_concatenated","FC_162","Sample 10.1","Fort Collins","CONV","None","Chub","Chub(N=8)",93,"Store1",54399943,52389506,165437,1919,1647,2792,2792,31727.2727272728,10,0.636913604023653,20,1.09005313510378,"Group",3.13418217433888
