Node.Name,Contrast,logFC,CI.L,CI.R,AveExpr,t,P.Value,adj.P.Val,B
Desulfococcus,TreatmentCONV...TreatmentRWA,-3.01471855528065,-4.47953679530036,-1.54990031526095,0.188421228644409,-4.03679311854843,5.67215635661527e-05,0.00038424284996426,1.65169277365808
Chelativorans,TreatmentCONV...TreatmentRWA,2.97927257559302,1.24106744014426,4.71747771104179,0.186205839406316,3.36188356652791,0.000792189986256868,0.00369688660253205,-0.665694563962301
Xanthomonas,TreatmentCONV...TreatmentRWA,2.97927257559302,1.24106744014426,4.71747771104179,0.186205839406316,3.36188356652791,0.000792189986256868,0.00369688660253205,-0.665694563962301
CF231,TreatmentCONV...TreatmentRWA,2.95755769363098,1.21935255818222,4.69576282907974,0.184848649783427,3.33737996608016,0.000864922615176589,0.00399195053158426,-0.741816258385086
Oxalobacter,TreatmentCONV...TreatmentRWA,-1.41819975736586,-2.54759861324341,-0.28880090148831,0.18353341419914,-2.46299494971224,0.0138817865129427,0.0347044662823567,-3.38029802066892
Dok59,TreatmentCONV...TreatmentRWA,2.92451502491688,1.18630988946811,4.66272016036564,0.182783468532628,3.30009381581173,0.000987566070810535,0.00441252925255771,-0.856579246210637
Rugosimonospora,TreatmentCONV...TreatmentRWA,-2.91300213058099,-4.37782037060069,-1.44818389056128,0.182063907599744,-3.90059195889068,9.98908203726126e-05,0.000645448377792266,1.13960852989699
Mucispirillum,TreatmentCONV...TreatmentRWA,1.16047334951831,-0.681550950751196,3.00249764978782,0.180174583900038,1.23570064714152,0.216749437965581,0.305485785052161,-5.15135113736778
Inquilinus,TreatmentCONV...TreatmentRWA,1.49657686218596,-0.34544743808355,3.33860116245547,0.179684549949546,1.59359195785739,0.111222994012236,0.187275929979595,-4.6859574809603
Iamia,TreatmentCONV...TreatmentRWA,-2.74746530339045,-4.21228354341016,-1.28264706337075,0.171717783477974,-3.67893348145218,0.000241888588926502,0.00141101676873793,0.343798298492064
Luteococcus,TreatmentCONV...TreatmentRWA,-2.73674207475859,-4.2015603147783,-1.27192383473889,0.17104757699707,-3.6645747760686,0.000255751110151133,0.00147144474333528,0.293852147033313
Curtobacterium,TreatmentCONV...TreatmentRWA,2.72938569674842,0.991180561299657,4.46759083219718,0.170587800153019,3.07990514053196,0.00210555686323216,0.00811315488584869,-1.50800821661058
Dyadobacter,TreatmentCONV...TreatmentRWA,2.6680497369445,0.929844601495732,4.40625487239326,0.166754275830791,3.01069215310969,0.00264692692032468,0.00934209501291065,-1.70348670071339
Nitrosopumilus,TreatmentCONV...TreatmentRWA,-2.64209709184985,-4.10691533186955,-1.17727885183014,0.165132224158093,-3.53784247628495,0.000414813349529845,0.00220533679496879,-0.138511081424482
Kocuria,TreatmentCONV...TreatmentRWA,2.60191451371859,0.86370937826983,4.34011964916736,0.162620795445012,2.93606356022656,0.00337105369962996,0.0114180851116499,-1.90928265554728
Bulleidia,TreatmentCONV...TreatmentRWA,-1.19407444874217,-2.67394145723447,0.285792559750137,0.159014902795218,-1.58264013476286,0.113699167679102,0.189498612798503,-4.8723862619771
Gillisia,TreatmentCONV...TreatmentRWA,2.48300268519087,0.744797549742102,4.22120782063963,0.155188754138104,2.80188056352188,0.00514114765185038,0.0158770736307144,-2.26631312735795
Brevibacterium,TreatmentCONV...TreatmentRWA,2.48300268519087,0.744797549742102,4.22120782063963,0.155188754138104,2.80188056352188,0.00514114765185038,0.0158770736307144,-2.26631312735795
Rudaea,TreatmentCONV...TreatmentRWA,2.4760777379262,0.737872602477437,4.21428287337496,0.154755941904398,2.79406628476173,0.00526641939667551,0.0160282329464037,-2.28659060648219
Blvii28,TreatmentCONV...TreatmentRWA,-2.46949831030868,-3.93431655032839,-1.00468007028898,0.154344724799803,-3.30672784292231,0.000964629074544027,0.00435638936890851,-0.887812908652893
Filifactor,TreatmentCONV...TreatmentRWA,-2.46949831030868,-3.93431655032839,-1.00468007028898,0.154344724799803,-3.30672784292231,0.000964629074544027,0.00435638936890851,-0.887812908652893
Ureibacillus,TreatmentCONV...TreatmentRWA,-2.40232038134916,-3.86713862136887,-0.937502141329455,0.150146074849489,-3.21677470256461,0.0013220626681973,0.00544378745728301,-1.16577164168417
Erysipelothrix,TreatmentCONV...TreatmentRWA,-2.39210604801375,-3.85692428803346,-0.927287807994044,0.149507674547255,-3.20309742232672,0.00138606681150136,0.00559757750798626,-1.20736359152241
YRC22,TreatmentCONV...TreatmentRWA,-2.39210604801375,-3.85692428803346,-0.927287807994044,0.149507674547255,-3.20309742232672,0.00138606681150136,0.00559757750798626,-1.20736359152241
Brachymonas,TreatmentCONV...TreatmentRWA,-1.17948105034335,-2.32116909312175,-0.0377930075649413,0.147611924830338,-2.0263617233136,0.0428916810093471,0.0858040009166663,-4.31997458719464
Wolbachia,TreatmentCONV...TreatmentRWA,0.319369009652263,-1.52265529061724,2.16139330992177,0.146810140257114,0.340071999126957,0.733846500004993,0.778322045459841,-5.80000494927216
Syntrophobacter,TreatmentCONV...TreatmentRWA,-2.3455121862513,-3.810330426271,-0.880693946231593,0.146595537802288,-3.14070692812957,0.00171593212154078,0.00686372848616313,-1.39484204561805
FFCH10602,TreatmentCONV...TreatmentRWA,0.639249725994704,-1.2027745742748,2.48127402626421,0.145684399686124,0.680688876159521,0.496165881438326,0.5724990939673,-5.64020316687987
Butyricimonas,TreatmentCONV...TreatmentRWA,1.8570210819608,0.202154093366291,3.51188807055531,0.143101282822621,2.20103627142139,0.0278744103723317,0.0600371915711759,-3.69059216790033
Thermobacillus,TreatmentCONV...TreatmentRWA,-2.28637505177514,-3.75119329179485,-0.821556811755435,0.142899441025031,-3.06152063822338,0.00223845560999131,0.00827059423591163,-1.62748014984956
Sinomonas,TreatmentCONV...TreatmentRWA,-2.28637505177514,-3.75119329179485,-0.821556811755435,0.142899441025031,-3.06152063822338,0.00223845560999131,0.00827059423591163,-1.62748014984956
Jeotgalicoccus,TreatmentCONV...TreatmentRWA,-2.28637505177514,-3.75119329179485,-0.821556811755435,0.142899441025031,-3.06152063822338,0.00223845560999131,0.00827059423591163,-1.62748014984956
Demequina,TreatmentCONV...TreatmentRWA,2.27067889732343,0.532473761874665,4.00888403277219,0.141918424504732,2.56228924211604,0.0104884102452785,0.0273610702050742,-2.86228406544289
Phycicoccus,TreatmentCONV...TreatmentRWA,-2.24344789602576,-3.70826613604547,-0.778629656006058,0.140216475010065,-3.00403996672773,0.00270516038292861,0.00946806134025014,-1.79262914555036
Lachnobacterium,TreatmentCONV...TreatmentRWA,-2.224709827461,-3.6895280674807,-0.759891587441293,0.139045337526862,-2.97894916476725,0.00293550557371131,0.0101058388603176,-1.86373672810255
Limnobacter,TreatmentCONV...TreatmentRWA,-2.224709827461,-3.6895280674807,-0.759891587441293,0.139045337526862,-2.97894916476725,0.00293550557371131,0.0101058388603176,-1.86373672810255
Bibersteinia,TreatmentCONV...TreatmentRWA,2.18575476842498,0.447549632976219,3.92395990387375,0.136610629294273,2.46645879152743,0.0137487572305592,0.0345777127954183,-3.08575183189843
Oceanobacillus,TreatmentCONV...TreatmentRWA,2.18575476842498,0.447549632976219,3.92395990387375,0.136610629294273,2.46645879152743,0.0137487572305592,0.0345777127954183,-3.08575183189843
Tepidimicrobium,TreatmentCONV...TreatmentRWA,-2.16029067306837,-3.62510891308808,-0.695472433048669,0.135019112193943,-2.89269010131359,0.00387072110010983,0.0129024036670328,-2.10364612684141
Methylibium,TreatmentCONV...TreatmentRWA,-2.12058533459855,-3.58540357461825,-0.655767094578843,0.132537511168493,-2.83952353396558,0.00457464162259365,0.0145556778900707,-2.24800522055077
Lautropia,TreatmentCONV...TreatmentRWA,-2.09286006542999,-3.5576783054497,-0.628041825410285,0.130804669715653,-2.80239861708288,0.00513293872262156,0.0158770736307144,-2.34721985509015
Solibacillus,TreatmentCONV...TreatmentRWA,-2.09286006542999,-3.5576783054497,-0.628041825410285,0.130804669715653,-2.80239861708288,0.00513293872262156,0.0158770736307144,-2.34721985509015
Planomicrobium,TreatmentCONV...TreatmentRWA,-2.07096126277101,-3.53577950279072,-0.606143022751309,0.129435984968741,-2.77307550308162,0.00561670467836846,0.016496615139264,-2.42466158588515
Anaerolinea,TreatmentCONV...TreatmentRWA,-2.02212258011763,-3.48694082013733,-0.557304340097921,0.12638354593598,-2.70767913043886,0.00684695384269563,0.019696716533782,-2.59443792990392
Holdemania,TreatmentCONV...TreatmentRWA,2.01526805158479,0.277062916136022,3.75347318703355,0.125955134903822,2.27407743765205,0.0230919437341639,0.0513154305203642,-3.50865596448489
Desulfobulbus,TreatmentCONV...TreatmentRWA,2.01526805158479,0.277062916136022,3.75347318703355,0.125955134903822,2.27407743765205,0.0230919437341639,0.0513154305203642,-3.50865596448489
Pontibacter,TreatmentCONV...TreatmentRWA,-2.00855706420172,-3.47337530422143,-0.543738824182019,0.125535695256323,-2.68951452226907,0.007229209196127,0.0206548834175057,-2.6408763239855
SHD-231,TreatmentCONV...TreatmentRWA,-1.97073239989809,-3.43555063991779,-0.505914159878382,0.123171637189055,-2.63886623063838,0.00839830530464554,0.0232058436049416,-2.76870939126726
RFN20,TreatmentCONV...TreatmentRWA,-1.97073239989809,-3.43555063991779,-0.505914159878382,0.123171637189055,-2.63886623063838,0.00839830530464554,0.0232058436049416,-2.76870939126726
Halorhodospira,TreatmentCONV...TreatmentRWA,-1.94773706846306,-3.41255530848276,-0.48291882844335,0.121734418913908,-2.60807483369916,0.00918919514196235,0.0247401407668217,-2.84523710448814
Leptolyngbya,TreatmentCONV...TreatmentRWA,-0.255155034609694,-1.48199558576907,0.971685516549684,0.118573446724219,-0.407933599664628,0.683376457714507,0.73406166813323,-6.15650555686016
Caulobacter,TreatmentCONV...TreatmentRWA,-1.87501577360269,-3.3398340136224,-0.410197533582989,0.117189306169569,-2.5106989701546,0.0121461987566511,0.0312969538514935,-3.08133951356964
Phaeospirillum,TreatmentCONV...TreatmentRWA,-1.85646760470473,-3.32128584472443,-0.391649364685023,0.116030037498623,-2.48586244920049,0.0130241914965878,0.0333546367595541,-3.14012162052615
Odoribacter,TreatmentCONV...TreatmentRWA,0.845358018009964,-0.996666282259544,2.68738231827947,0.114572742079705,0.90015806942467,0.368170242832732,0.4456239250425,-5.480742038723
Paraprevotella,TreatmentCONV...TreatmentRWA,0.840260893968724,-1.00176340630078,2.68228519423823,0.114254169597135,0.894730526018408,0.371064384002172,0.447836325519863,-5.48521950418079
Sorangium,TreatmentCONV...TreatmentRWA,1.82190026444592,0.0836951289971588,3.56010539989469,0.113869563609236,2.05587652807311,0.039954735962271,0.0814611121560865,-3.94677418808384
Algoriphagus,TreatmentCONV...TreatmentRWA,1.82190026444592,0.0836951289971588,3.56010539989469,0.113869563609236,2.05587652807311,0.039954735962271,0.0814611121560865,-3.94677418808384
Ruegeria,TreatmentCONV...TreatmentRWA,-1.78636617611462,-3.25118441613433,-0.321547936094914,0.111648667542366,-2.39199466043551,0.0168707687461417,0.04048984499074,-3.35700627209671
Cohnella,TreatmentCONV...TreatmentRWA,-1.78636617611462,-3.25118441613433,-0.321547936094914,0.111648667542366,-2.39199466043551,0.0168707687461417,0.04048984499074,-3.35700627209671
Pilimelia,TreatmentCONV...TreatmentRWA,-1.78636617611462,-3.25118441613433,-0.321547936094914,0.111648667542366,-2.39199466043551,0.0168707687461417,0.04048984499074,-3.35700627209671
AF12,TreatmentCONV...TreatmentRWA,-1.78636617611462,-3.25118441613433,-0.321547936094914,0.111648667542366,-2.39199466043551,0.0168707687461417,0.04048984499074,-3.35700627209671
Spirosoma,TreatmentCONV...TreatmentRWA,0.900171448763715,-0.941852851505792,2.74219574903322,0.111146878676719,0.95852476253535,0.337941577790312,0.430107462642216,-5.43088094321185
Rhodoferax,TreatmentCONV...TreatmentRWA,-1.76210809994512,-3.22692633996482,-0.297289859925411,0.110132527168864,-2.35951241270504,0.018417311131091,0.0434565768261698,-3.4301135497331
A17,TreatmentCONV...TreatmentRWA,-1.72784057273341,-3.19265881275312,-0.263022332713709,0.107990791726089,-2.31362722790211,0.0208131190694096,0.0477678142576614,-3.53168330392441
WAL_1855D,TreatmentCONV...TreatmentRWA,-0.850199897544742,-1.98859377886597,0.288193983776491,0.10735412601629,-1.4648796758274,0.143148244752366,0.21626713235969,-5.27070335159015
Robinsoniella,TreatmentCONV...TreatmentRWA,-1.69836494183103,-3.16318318185074,-0.233546701811329,0.106148551899102,-2.27415852732202,0.0230870579283288,0.0513154305203642,-3.61745403556226
Bosea,TreatmentCONV...TreatmentRWA,-1.69263798779176,-3.15745622781147,-0.227819747772059,0.105790614766105,-2.26648997444319,0.0235530972707776,0.0520647413354032,-3.63394759759103
Tsukamurella,TreatmentCONV...TreatmentRWA,-1.61965267483911,-3.08447091485882,-0.154834434819406,0.10122900077549,-2.16876058323143,0.030246293871571,0.06392934395911,-3.83926535415655
Aminiphilus,TreatmentCONV...TreatmentRWA,0.475808562337826,-1.36619550506225,2.3178126297379,0.100240374666173,0.50665825876503,0.612463736168154,0.673389448142996,-5.73518488518884
Moryella,TreatmentCONV...TreatmentRWA,1.59854342395266,-0.139661711496101,3.33674855940143,0.0999096633597894,1.80383524199628,0.0714432793282431,0.129348204934083,-4.39787960648337
Ammoniphilus,TreatmentCONV...TreatmentRWA,-1.5639276748502,-3.0287459148699,-0.0991094348304917,0.0977461638964951,-2.09414323757827,0.036402651328916,0.0753158303356883,-3.98993594377989
Cenarchaeum,TreatmentCONV...TreatmentRWA,-1.50441136059205,-2.96922960061176,-0.0395931205723463,0.0940263682169735,-2.01444921525642,0.0441277718999998,0.0858040009166663,-4.14503243357893
Catellatospora,TreatmentCONV...TreatmentRWA,-1.50441136059205,-2.96922960061176,-0.0395931205723463,0.0940263682169735,-2.01444921525642,0.0441277718999998,0.0858040009166663,-4.14503243357893
Peptostreptococcus,TreatmentCONV...TreatmentRWA,-1.50441136059205,-2.96922960061176,-0.0395931205723463,0.0940263682169735,-2.01444921525642,0.0441277718999998,0.0858040009166663,-4.14503243357893
HTCC,TreatmentCONV...TreatmentRWA,-1.50441136059205,-2.96922960061176,-0.0395931205723463,0.0940263682169735,-2.01444921525642,0.0441277718999998,0.0858040009166663,-4.14503243357893
Marinobacter,TreatmentCONV...TreatmentRWA,-1.50441136059205,-2.96922960061176,-0.0395931205723463,0.0940263682169735,-2.01444921525642,0.0441277718999998,0.0858040009166663,-4.14503243357893
Dietzia,TreatmentCONV...TreatmentRWA,-1.50441136059205,-2.96922960061176,-0.0395931205723463,0.0940263682169735,-2.01444921525642,0.0441277718999998,0.0858040009166663,-4.14503243357893
Terracoccus,TreatmentCONV...TreatmentRWA,-1.46157396237463,-2.92639220239433,0.00324427764507917,0.0913490120870227,-1.95708873162596,0.0505089686617748,0.0968665152417598,-4.25294069080157
Sedimentibacter,TreatmentCONV...TreatmentRWA,-1.39669025092351,-2.86150849094322,0.0681279890961946,0.0872937517347043,-1.87020761317695,0.0616356347648097,0.114039500445903,-4.41044797793087
Flexispira,TreatmentCONV...TreatmentRWA,-1.39669025092351,-2.86150849094322,0.0681279890961946,0.0872937517347043,-1.87020761317695,0.0616356347648097,0.114039500445903,-4.41044797793087
Mycetocola,TreatmentCONV...TreatmentRWA,-1.39669025092351,-2.86150849094322,0.0681279890961946,0.0872937517347043,-1.87020761317695,0.0616356347648097,0.114039500445903,-4.41044797793087
Filomicrobium,TreatmentCONV...TreatmentRWA,-1.39669025092351,-2.86150849094322,0.0681279890961946,0.0872937517347043,-1.87020761317695,0.0616356347648097,0.114039500445903,-4.41044797793087
Ochrobactrum,TreatmentCONV...TreatmentRWA,-1.39669025092351,-2.86150849094322,0.0681279890961946,0.0872937517347043,-1.87020761317695,0.0616356347648097,0.114039500445903,-4.41044797793087
Leptotrichia,TreatmentCONV...TreatmentRWA,1.33415740557273,-0.404047729876029,3.0723625410215,0.0833854215421609,1.5054956346395,0.132392105174959,0.205698446053016,-4.85570785700683
Synechococcus,TreatmentCONV...TreatmentRWA,1.33415740557273,-0.404047729876029,3.0723625410215,0.0833854215421609,1.5054956346395,0.132392105174959,0.205698446053016,-4.85570785700683
Dechloromonas,TreatmentCONV...TreatmentRWA,-1.28401812526508,-2.74883636528479,0.180800114754625,0.0802516945869974,-1.71933646113741,0.085744598154404,0.15040443360548,-4.66697236254159
Gracilibacter,TreatmentCONV...TreatmentRWA,-1.28027217492302,-2.74509041494272,0.184546065096686,0.0800175710517653,-1.71432052804582,0.0866616022203004,0.15040443360548,-4.67513051469406
Ktedonobacter,TreatmentCONV...TreatmentRWA,-1.28027217492302,-2.74509041494272,0.184546065096686,0.0800175710517653,-1.71432052804582,0.0866616022203004,0.15040443360548,-4.67513051469406
Turneriella,TreatmentCONV...TreatmentRWA,-1.28027217492302,-2.74509041494272,0.184546065096686,0.0800175710517653,-1.71432052804582,0.0866616022203004,0.15040443360548,-4.67513051469406
Gaiella,TreatmentCONV...TreatmentRWA,-1.27677424103869,-2.74159248105839,0.188043998981021,0.0797989486536483,-1.70963669598174,0.0875250327610788,0.151277834401865,-4.68272700176997
Sporocytophaga,TreatmentCONV...TreatmentRWA,-1.16677700223357,-2.63159524225327,0.29804123778614,0.0729240731045364,-1.56234729283329,0.118401974999085,0.195782793305574,-4.91100593257855
Saccharomonospora,TreatmentCONV...TreatmentRWA,-1.15362849945429,-2.618446739474,0.311189740565412,0.0721022859283619,-1.5447410770074,0.12260468052894,0.195794546852299,-4.93691804291982
Rhodobacter,TreatmentCONV...TreatmentRWA,-1.15362849945429,-2.618446739474,0.311189740565412,0.0721022859283619,-1.5447410770074,0.12260468052894,0.195794546852299,-4.93691804291982
Aquincola,TreatmentCONV...TreatmentRWA,-1.15362849945429,-2.618446739474,0.311189740565412,0.0721022859283619,-1.5447410770074,0.12260468052894,0.195794546852299,-4.93691804291982
