"ID","sample","City","Treatment","Dilution","Packaging","Packaging_samples","Lean","Blinded_Store","Store","Raw_paired_reads","QC_filtered_reads","nonhost_filtered_reads","amrplusplus_counts","Samdedup_amrplusplus_counts","deduped_SNP_confirmed_counts","resistome_raw_mapped_reads","resistome_CSS_counts","AMR_class_Richness","AMR_class_Shannon","AMR_mech_Richness","AMR_mech_Shannon","Level","Value"
"93","FC.177A_concatenated","FC_177","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5","Walmart",40915803,39211802,41483,9114,5417,10290,9843,30379.6296296296,11,0.97801303471405,22,1.52348579058652,"Class",2.14984498794351
"94","FC.177A_concatenated","FC_177","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5","Walmart",40915803,39211802,41483,9114,5417,10290,9843,30379.6296296296,11,0.97801303471405,22,1.52348579058652,"Mechanism",3.06683046683047
"95","FC.177A_concatenated","FC_177","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5","Walmart",40915803,39211802,41483,9114,5417,10290,9843,30379.6296296296,11,0.97801303471405,22,1.52348579058652,"Group",16.6426666666667
"96","FC.177A_concatenated","FC_177","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store5","Walmart",40915803,39211802,41483,9114,5417,10290,9843,30379.6296296296,11,0.97801303471405,22,1.52348579058652,"Gene",44.8992805755396
"97","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Class",3.17285205897306
"98","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Mechanism",4.00320718409237
"99","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Group",8.07373868046572
"100","FC.181A1in2_concatenated","FC_181","Fort Collins","CONV","Half","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",44527155,43105651,50912,4,4,135,135,3214.28571428572,8,1.55120703295688,11,1.85318071562781,"Gene",11.4095063985375
"101","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Class",2.30380214101144
"102","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Mechanism",3.26241505488761
"103","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Group",5.11977030352748
"104","FC.181A_concatenated","FC_181","Fort Collins","CONV","None","StoreGrind","StoreGrind(N=2)",90,"Store1","KingSoopers",50492224,48832439,66376,30,25,266,265,8030.30303030306,7,1.23167358562384,12,1.47743137027696,"Gene",6.63230605738576
"105","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Class",1.26004441752473
"106","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Mechanism",1.93639466335712
"107","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Group",1.77958368976333
"108","FC.186A1in2_concatenated","FC_186","Fort Collins","CONV","Half","Chub","Chub(N=8)",80,"Store5","Walmart",54816543,52698955,1069355,112968,15927,25356,25356,352166.666666667,7,0.371592608751934,15,0.769930326412514,"Gene",6.00673724735322
"109","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Class",1.50639633116099
"110","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Mechanism",1.60726242595931
"111","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Group",1.60395785145207
"112","FC.186A_concatenated","FC_186","Fort Collins","CONV","None","Chub","Chub(N=8)",80,"Store5","Walmart",46960256,45204364,736031,283498,19464,30259,30257,355964.705882353,9,0.450072290693454,17,0.950269853787641,"Gene",6.59028511087645
"113","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Class",1.07994462709811
"114","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Mechanism",1.1075421472937
"115","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Group",1.13617331148735
"116","FC.195A1in2_concatenated","FC_195","Fort Collins","CONV","Half","Chub","Chub(N=8)",85,"Store5","Walmart",43918073,42408126,175310,15394,6438,10623,10622,165968.75,8,0.202966718895295,15,0.430343403833036,"Gene",3.15680323722812
"117","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Class",1.13783044667274
"118","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Mechanism",1.13617331148735
"119","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Group",1.23510785671878
"120","FC.195A_concatenated","FC_195","Fort Collins","CONV","None","Chub","Chub(N=8)",85,"Store5","Walmart",48943119,47226073,197321,4532,3101,4722,4721,131138.888888889,6,0.239086543180218,14,0.393128197249876,"Gene",4.32501732501732
"121","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Class",2.1380609797876
"122","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Mechanism",2.03488751222693
"123","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Group",4.66791323859387
"124","FC.199A1in2_concatenated","FC_199","Fort Collins","CONV","Half","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",52680331,50601018,184951,972,706,1350,1349,22114.7540983607,7,0.966199734966553,13,1.11280805606379,"Gene",7.3510011778563
"125","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Class",2.25551138417058
"126","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Mechanism",1.9631959735766
"127","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Group",3.26241505488761
"128","FC.199A_concatenated","FC_199","Fort Collins","CONV","None","TrayOverwrap","TrayOverwrap(N=6)",93,"Store3","Safeway",33252253,31859552,144585,3380,1980,3088,3084,23014.9253731344,10,1.03197689884489,20,1.32662827878684,"Gene",7.45639187574671
