"ID","X.SampleID","City","Treatment","Dilution","Packaging","Lean","Blinded_Store","Store","Raw_paired_reads","QC_filtered_reads","taxa_reads","filtered_taxa_reads","microbiome_raw_mapped_reads","microbiome_CSS_counts","microbiome_domain_Richness","microbiome_domain_Shannon","microbiome_phylum_Richness","microbiome_phylum_Shannon","microbiome_class_Richness","microbiome_class_Shannon","microbiome_order_Richness","microbiome_order_Shannon","microbiome_family_Richness","microbiome_family_Shannon","microbiome_genus_Richness","microbiome_genus_Shannon","microbiome_species_Richness","microbiome_species_Shannon","Level","Value"
"82","FC_177","FC_177","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5","Walmart",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,66,1.66595318482012,102,2.05017650034294,142,2.59499468289453,147,2.53861451547239,68,2.51266571805246,"Family",142
"83","FC_177","FC_177","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5","Walmart",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,66,1.66595318482012,102,2.05017650034294,142,2.59499468289453,147,2.53861451547239,68,2.51266571805246,"Genus",147
"84","FC_177","FC_177","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store5","Walmart",178300,162800,30436,28153,115442,58540.5679513185,3,0.00631291737207727,25,1.08799815129331,66,1.66595318482012,102,2.05017650034294,142,2.59499468289453,147,2.53861451547239,68,2.51266571805246,"Species",62.9545544615147
"85","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Domain",1
"86","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Phylum",13.8717388822621
"87","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Class",33.3250600626643
"88","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Order",52.6685236753332
"89","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Family",76.2904491328254
"90","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Genus",67.587987480669
"91","FC_181","FC_181","Fort Collins","CONV",NA,"StoreGrind",90,"Store1","King Soopers",216235,203920,38858,38709,187060,129993.050729673,1,0,14,0.256592458217954,34,0.417350513120423,54,0.47660734466763,78,1.45071439269083,69,1.43650262302845,33,2.0708086853406,"Species",32.8015250746484
"92","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Domain",1
"93","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Phylum",24.0138009230827
"94","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Class",62.4400334919095
"95","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Order",92.9947982814207
"96","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Family",129.272248167481
"97","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Genus",132.98632521744
"98","FC_186","FC_186","Fort Collins","CONV",NA,"Chub",80,"Store5","Walmart",205446,192819,42174,41987,180667,63592.749032031,1,0,25,0.869418380947414,65,1.1255945692785,97,1.31148970513523,133,1.5357679324221,137,1.32129016281956,51,2.4368176287424,"Species",50.7631127248067
"99","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Domain",2
"100","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Phylum",10.2272100758802
"101","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Class",16.1984733394485
"102","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Order",30.4396271104877
"103","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Family",47.3603317737098
"104","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Genus",43.0167616226042
"105","FC_195","FC_195","Fort Collins","CONV",NA,"Chub",85,"Store5","Walmart",207711,192730,46749,46658,186093,314878.172588833,2,0.0029145092094174,11,0.56307620952218,17,0.635211674546674,32,0.804276803279563,49,1.0559999968228,45,0.905424414894969,23,2.15063718121304,"Species",23
"106","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Domain",1.9742960253061
"107","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Phylum",20.0143953984172
"108","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Class",42.5461200872259
"109","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Order",69.9378664423164
"110","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Family",100.91009592467
"111","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Genus",104.978984494459
"112","FC_199","FC_199","Fort Collins","CONV",NA,"TrayOverwrap",93,"Store3","Safeway",213344,203177,32762,32708,191521,146534.81254782,2,0.00035623177433376,21,0.696462385008935,45,0.977980367643334,74,1.11582527475567,105,1.49792005200693,109,1.2241035522234,45,0.660115775411042,"Species",32.3072188949496
